file name,length of longest curation,full length of curations,number of lines,revision,number of revisions
nuget/nuget/-/System.ServiceModel.Http.yaml,2,27,32,"4.5.0-rc1-26502-06",9
nuget/nuget/-/System.ServiceModel.Http.yaml,2,27,32,"4.5.0",9
nuget/nuget/-/System.ServiceModel.Http.yaml,2,27,32,"4.4.4",9
nuget/nuget/-/System.ServiceModel.Http.yaml,2,27,32,"4.4.2",9
nuget/nuget/-/System.ServiceModel.Http.yaml,2,27,32,"4.4.1",9
nuget/nuget/-/System.ServiceModel.Http.yaml,2,27,32,"4.4.0",9
nuget/nuget/-/System.Private.ServiceModel.yaml,2,27,32,"4.5.3",9
nuget/nuget/-/System.Private.ServiceModel.yaml,2,27,32,"4.5.2",9
nuget/nuget/-/System.Private.ServiceModel.yaml,2,27,32,"4.5.1",9
nuget/nuget/-/System.Private.ServiceModel.yaml,2,27,32,"4.5.0-rc1-26502-06",9
nuget/nuget/-/System.Private.ServiceModel.yaml,2,27,32,"4.5.0",9
nuget/nuget/-/System.Private.ServiceModel.yaml,2,27,32,"4.4.4",9
nuget/nuget/-/System.Private.ServiceModel.yaml,2,27,32,"4.4.2",9
nuget/nuget/-/System.Private.ServiceModel.yaml,2,27,32,"4.4.1",9
nuget/nuget/-/System.Private.ServiceModel.yaml,2,27,32,"4.4.0",9
nuget/nuget/-/Swashbuckle.AspNetCore.Newtonsoft.yaml,2,27,32,"5.6.3",9
nuget/nuget/-/Swashbuckle.AspNetCore.Newtonsoft.yaml,2,27,32,"5.6.2",9
nuget/nuget/-/Swashbuckle.AspNetCore.Newtonsoft.yaml,2,27,32,"5.6.0",9
nuget/nuget/-/Swashbuckle.AspNetCore.Newtonsoft.yaml,2,27,32,"5.5.1",9
nuget/nuget/-/Swashbuckle.AspNetCore.Newtonsoft.yaml,2,27,32,"5.5.0",9
nuget/nuget/-/Swashbuckle.AspNetCore.Newtonsoft.yaml,2,27,32,"5.4.1",9
nuget/nuget/-/Swashbuckle.AspNetCore.Newtonsoft.yaml,2,27,32,"5.3.1",9
nuget/nuget/-/Swashbuckle.AspNetCore.Newtonsoft.yaml,2,27,32,"5.2.1",9
nuget/nuget/-/Swashbuckle.AspNetCore.Newtonsoft.yaml,2,27,32,"5.0.0",9
nuget/nuget/-/RazorEngine.yaml,2,27,32,"3.9.0",7
nuget/nuget/-/RazorEngine.yaml,2,27,32,"3.8.2",7
nuget/nuget/-/RazorEngine.yaml,2,27,32,"3.7.2",7
nuget/nuget/-/RazorEngine.yaml,2,27,32,"3.7.0",7
nuget/nuget/-/RazorEngine.yaml,2,27,32,"3.6.6",7
nuget/nuget/-/PInvoke.NCrypt.yaml,2,27,32,"0.5.152",5
nuget/nuget/-/PInvoke.NCrypt.yaml,2,27,32,"0.5.134",5
nuget/nuget/-/PInvoke.NCrypt.yaml,2,27,32,"0.3.152",5
nuget/nuget/-/PInvoke.Kernel32.yaml,2,27,32,"0.5.152",5
nuget/nuget/-/PInvoke.Kernel32.yaml,2,27,32,"0.5.134",5
nuget/nuget/-/PInvoke.Kernel32.yaml,2,27,32,"0.3.152",5
nuget/nuget/-/Octokit.yaml,2,27,32,"0.4.1",9
nuget/nuget/-/Octokit.yaml,2,27,32,"0.32.0",9
nuget/nuget/-/Octokit.yaml,2,27,32,"0.24.0",9
nuget/nuget/-/Octokit.yaml,2,27,32,"0.23.0",9
nuget/nuget/-/Octokit.yaml,2,27,32,"0.21.1",9
nuget/nuget/-/Octokit.yaml,2,27,32,"0.19.0",9
nuget/nuget/-/Octokit.yaml,2,27,32,"0.18.0",9
nuget/nuget/-/Octokit.yaml,2,27,32,"0.16.0",9
nuget/nuget/-/Octokit.yaml,2,27,32,"0.10.0",9
nuget/nuget/-/NuGet.Frameworks.yaml,2,27,32,"4.9.4",9
nuget/nuget/-/NuGet.Frameworks.yaml,2,27,32,"4.8.0",9
nuget/nuget/-/NuGet.Frameworks.yaml,2,27,32,"4.7.0-rtm.5148",9
nuget/nuget/-/NuGet.Frameworks.yaml,2,27,32,"4.7.0",9
nuget/nuget/-/NuGet.Frameworks.yaml,2,27,32,"4.2.0",9
nuget/nuget/-/NuGet.Frameworks.yaml,2,27,32,"4.0.0",9
nuget/nuget/-/NuGet.Frameworks.yaml,2,27,32,"3.5.0-beta-final",9
nuget/nuget/-/NuGet.Frameworks.yaml,2,27,32,"3.5.0-beta2-1484",9
nuget/nuget/-/NuGet.Frameworks.yaml,2,27,32,"3.5.0",9
nuget/nuget/-/Nerdbank.Streams.yaml,2,27,32,"2.1.37",9
nuget/nuget/-/Nerdbank.Streams.yaml,2,27,32,"2.1.2-alpha",9
nuget/nuget/-/Nerdbank.Streams.yaml,2,27,32,"2.1.28-beta",9
nuget/nuget/-/Nerdbank.Streams.yaml,2,27,32,"2.1.11-alpha",9
nuget/nuget/-/Nerdbank.Streams.yaml,2,27,32,"2.0.225",9
nuget/nuget/-/Nerdbank.Streams.yaml,2,27,32,"2.0.206",9
nuget/nuget/-/Nerdbank.Streams.yaml,2,27,32,"2.0.202-rc",9
nuget/nuget/-/Nerdbank.Streams.yaml,2,27,32,"2.0.198-beta",9
nuget/nuget/-/Nerdbank.Streams.yaml,2,27,32,"2.0.188-beta",9
nuget/nuget/-/Moment.js.yaml,2,27,32,"2.29.0",9
nuget/nuget/-/Moment.js.yaml,2,27,32,"2.27.0",9
nuget/nuget/-/Moment.js.yaml,2,27,32,"2.26.0",9
nuget/nuget/-/Moment.js.yaml,2,27,32,"2.24.0",9
nuget/nuget/-/Moment.js.yaml,2,27,32,"2.23.0",9
nuget/nuget/-/Moment.js.yaml,2,27,32,"2.19.3",9
nuget/nuget/-/Moment.js.yaml,2,27,32,"2.18.2",9
nuget/nuget/-/Moment.js.yaml,2,27,32,"2.13.0",9
nuget/nuget/-/Moment.js.yaml,2,27,32,"2.12.0",9
nuget/nuget/-/Microsoft.WindowsAzure.Management.Sql.yaml,2,27,32,"5.2.0",9
nuget/nuget/-/Microsoft.WindowsAzure.Management.Sql.yaml,2,27,32,"5.1.0",9
nuget/nuget/-/Microsoft.WindowsAzure.Management.Sql.yaml,2,27,32,"5.0.0",9
nuget/nuget/-/Microsoft.WindowsAzure.Management.Sql.yaml,2,27,32,"3.1.2",9
nuget/nuget/-/Microsoft.WindowsAzure.Management.Sql.yaml,2,27,32,"3.0.0",9
nuget/nuget/-/Microsoft.WindowsAzure.Management.Sql.yaml,2,27,32,"2.0.0",9
nuget/nuget/-/Microsoft.WindowsAzure.Management.Sql.yaml,2,27,32,"1.0.0",9
nuget/nuget/-/Microsoft.WindowsAzure.Management.Sql.yaml,2,27,32,"0.9.8-preview",9
nuget/nuget/-/Microsoft.WindowsAzure.Management.Sql.yaml,2,27,32,"0.9.2-preview",9
nuget/nuget/-/Microsoft.Spatial.yaml,2,27,32,"7.6.4",9
nuget/nuget/-/Microsoft.Spatial.yaml,2,27,32,"7.5.4",9
nuget/nuget/-/Microsoft.Spatial.yaml,2,27,32,"7.5.2",9
nuget/nuget/-/Microsoft.Spatial.yaml,2,27,32,"7.5.1",9
nuget/nuget/-/Microsoft.Spatial.yaml,2,27,32,"7.5.0",9
nuget/nuget/-/Microsoft.Spatial.yaml,2,27,32,"7.4.1",9
nuget/nuget/-/Microsoft.Spatial.yaml,2,27,32,"7.3.1",9
nuget/nuget/-/Microsoft.Spatial.yaml,2,27,32,"7.2.0",9
nuget/nuget/-/Microsoft.Spatial.yaml,2,27,32,"6.13.0",9
nuget/nuget/-/Microsoft.Azure.ServiceBus.yaml,2,27,32,"3.4.0",9
nuget/nuget/-/Microsoft.Azure.ServiceBus.yaml,2,27,32,"3.3.0",9
nuget/nuget/-/Microsoft.Azure.ServiceBus.yaml,2,27,32,"3.2.1",9
nuget/nuget/-/Microsoft.Azure.ServiceBus.yaml,2,27,32,"3.2.0",9
nuget/nuget/-/Microsoft.Azure.ServiceBus.yaml,2,27,32,"3.1.1",9
nuget/nuget/-/Microsoft.Azure.ServiceBus.yaml,2,27,32,"3.1.0",9
nuget/nuget/-/Microsoft.Azure.ServiceBus.yaml,2,27,32,"3.0.2",9
nuget/nuget/-/Microsoft.Azure.ServiceBus.yaml,2,27,32,"2.0.0",9
nuget/nuget/-/Microsoft.Azure.ServiceBus.yaml,2,27,32,"1.0.0",9
nuget/nuget/-/Microsoft.Azure.Management.Logic.yaml,2,27,32,"4.1.0",9
nuget/nuget/-/Microsoft.Azure.Management.Logic.yaml,2,27,32,"4.0.0",9
nuget/nuget/-/Microsoft.Azure.Management.Logic.yaml,2,27,32,"3.0.0",9
nuget/nuget/-/Microsoft.Azure.Management.Logic.yaml,2,27,32,"2.1.0",9
nuget/nuget/-/Microsoft.Azure.Management.Logic.yaml,2,27,32,"2.0.0",9
nuget/nuget/-/Microsoft.Azure.Management.Logic.yaml,2,27,32,"1.0.0",9
nuget/nuget/-/Microsoft.Azure.Management.Logic.yaml,2,27,32,"0.2.1-preview",9
nuget/nuget/-/Microsoft.Azure.Management.Logic.yaml,2,27,32,"0.2.0-preview",9
nuget/nuget/-/Microsoft.Azure.Management.Logic.yaml,2,27,32,"0.1.0-preview",9
nuget/nuget/-/Microsoft.Azure.Management.Automation.yaml,2,27,32,"3.8.1-preview",9
nuget/nuget/-/Microsoft.Azure.Management.Automation.yaml,2,27,32,"3.4.0-preview",9
nuget/nuget/-/Microsoft.Azure.Management.Automation.yaml,2,27,32,"3.2.0-preview",9
nuget/nuget/-/Microsoft.Azure.Management.Automation.yaml,2,27,32,"2.0.7",9
nuget/nuget/-/Microsoft.Azure.Management.Automation.yaml,2,27,32,"2.0.4",9
nuget/nuget/-/Microsoft.Azure.Management.Automation.yaml,2,27,32,"2.0.1",9
nuget/nuget/-/Microsoft.Azure.Management.Automation.yaml,2,27,32,"2.0.0",9
nuget/nuget/-/Microsoft.Azure.Management.Automation.yaml,2,27,32,"0.50.2-prerelease",9
nuget/nuget/-/Microsoft.Azure.Management.Automation.yaml,2,27,32,"0.50.1-prerelease",9
nuget/nuget/-/Microsoft.AspNetCore.yaml,2,27,32,"2.2.0",9
nuget/nuget/-/Microsoft.AspNetCore.yaml,2,27,32,"2.1.4",9
nuget/nuget/-/Microsoft.AspNetCore.yaml,2,27,32,"2.1.3",9
nuget/nuget/-/Microsoft.AspNetCore.yaml,2,27,32,"2.1.2",9
nuget/nuget/-/Microsoft.AspNetCore.yaml,2,27,32,"2.1.1",9
nuget/nuget/-/Microsoft.AspNetCore.yaml,2,27,32,"2.1.0-preview1-final",9
nuget/nuget/-/Microsoft.AspNetCore.yaml,2,27,32,"2.0.2",9
nuget/nuget/-/Microsoft.AspNetCore.yaml,2,27,32,"2.0.1",9
nuget/nuget/-/Microsoft.AspNetCore.yaml,2,27,32,"2.0.0",9
nuget/nuget/-/Microsoft.AspNetCore.Mvc.Core.yaml,2,27,32,"2.2.0",9
nuget/nuget/-/Microsoft.AspNetCore.Mvc.Core.yaml,2,27,32,"2.1.3",9
nuget/nuget/-/Microsoft.AspNetCore.Mvc.Core.yaml,2,27,32,"2.1.2",9
nuget/nuget/-/Microsoft.AspNetCore.Mvc.Core.yaml,2,27,32,"2.1.1",9
nuget/nuget/-/Microsoft.AspNetCore.Mvc.Core.yaml,2,27,32,"2.1.0-preview1-final",9
nuget/nuget/-/Microsoft.AspNetCore.Mvc.Core.yaml,2,27,32,"2.1.0",9
nuget/nuget/-/Microsoft.AspNetCore.Mvc.Core.yaml,2,27,32,"2.0.3",9
nuget/nuget/-/Microsoft.AspNetCore.Mvc.Core.yaml,2,27,32,"2.0.1",9
nuget/nuget/-/Microsoft.AspNetCore.Mvc.Core.yaml,2,27,32,"2.0.0",9
nuget/nuget/-/Microsoft.ApplicationInsights.PersistenceChannel.yaml,2,27,32,"2.0.0-beta3",9
nuget/nuget/-/Microsoft.ApplicationInsights.PersistenceChannel.yaml,2,27,32,"1.2.3",9
nuget/nuget/-/Microsoft.ApplicationInsights.PersistenceChannel.yaml,2,27,32,"1.2.0",9
nuget/nuget/-/Microsoft.ApplicationInsights.PersistenceChannel.yaml,2,27,32,"1.1.0",9
nuget/nuget/-/Microsoft.ApplicationInsights.PersistenceChannel.yaml,2,27,32,"1.0.0",9
nuget/nuget/-/Microsoft.ApplicationInsights.PersistenceChannel.yaml,2,27,32,"0.17.2-build00169",9
nuget/nuget/-/Microsoft.ApplicationInsights.PersistenceChannel.yaml,2,27,32,"0.17.0",9
nuget/nuget/-/Microsoft.ApplicationInsights.PersistenceChannel.yaml,2,27,32,"0.16.1-build00418",9
nuget/nuget/-/Microsoft.ApplicationInsights.PersistenceChannel.yaml,2,27,32,"0.15.0-build00179",9
nuget/nuget/-/jQuery.UI.Combined.yaml,2,27,32,"1.9.2",9
nuget/nuget/-/jQuery.UI.Combined.yaml,2,27,32,"1.8.24",9
nuget/nuget/-/jQuery.UI.Combined.yaml,2,27,32,"1.8.23",9
nuget/nuget/-/jQuery.UI.Combined.yaml,2,27,32,"1.8.20.1",9
nuget/nuget/-/jQuery.UI.Combined.yaml,2,27,32,"1.8.11",9
nuget/nuget/-/jQuery.UI.Combined.yaml,2,27,32,"1.12.1",9
nuget/nuget/-/jQuery.UI.Combined.yaml,2,27,32,"1.11.4",9
nuget/nuget/-/jQuery.UI.Combined.yaml,2,27,32,"1.11.1",9
nuget/nuget/-/jQuery.UI.Combined.yaml,2,27,32,"1.10.4",9
nuget/nuget/-/Hyak.Common.yaml,2,27,32,"1.2.2",9
nuget/nuget/-/Hyak.Common.yaml,2,27,32,"1.1.3",9
nuget/nuget/-/Hyak.Common.yaml,2,27,32,"1.1.2",9
nuget/nuget/-/Hyak.Common.yaml,2,27,32,"1.1.1",9
nuget/nuget/-/Hyak.Common.yaml,2,27,32,"1.1.0",9
nuget/nuget/-/Hyak.Common.yaml,2,27,32,"1.0.3",9
nuget/nuget/-/Hyak.Common.yaml,2,27,32,"1.0.2",9
nuget/nuget/-/Hyak.Common.yaml,2,27,32,"1.0.1",9
nuget/nuget/-/Hyak.Common.yaml,2,27,32,"1.0.0",9
nuget/nuget/-/BenchmarkDotNet.Toolchains.Roslyn.yaml,2,27,32,"0.9.9",9
nuget/nuget/-/BenchmarkDotNet.Toolchains.Roslyn.yaml,2,27,32,"0.10.3",9
nuget/nuget/-/BenchmarkDotNet.Toolchains.Roslyn.yaml,2,27,32,"0.10.2",9
nuget/nuget/-/BenchmarkDotNet.Toolchains.Roslyn.yaml,2,27,32,"0.10.14",9
nuget/nuget/-/BenchmarkDotNet.Toolchains.Roslyn.yaml,2,27,32,"0.10.13",9
nuget/nuget/-/BenchmarkDotNet.Toolchains.Roslyn.yaml,2,27,32,"0.10.12",9
nuget/nuget/-/BenchmarkDotNet.Toolchains.Roslyn.yaml,2,27,32,"0.10.11",9
nuget/nuget/-/BenchmarkDotNet.Toolchains.Roslyn.yaml,2,27,32,"0.10.10",9
nuget/nuget/-/BenchmarkDotNet.Toolchains.Roslyn.yaml,2,27,32,"0.10.0",9
nuget/nuget/-/ApplicationInsights.OwinExtensions.yaml,2,27,32,"0.9.0",9
nuget/nuget/-/ApplicationInsights.OwinExtensions.yaml,2,27,32,"0.8.1",9
nuget/nuget/-/ApplicationInsights.OwinExtensions.yaml,2,27,32,"0.6.0",9
nuget/nuget/-/ApplicationInsights.OwinExtensions.yaml,2,27,32,"0.5.1",9
nuget/nuget/-/ApplicationInsights.OwinExtensions.yaml,2,27,32,"0.5.0",9
nuget/nuget/-/ApplicationInsights.OwinExtensions.yaml,2,27,32,"0.4.1",9
nuget/nuget/-/ApplicationInsights.OwinExtensions.yaml,2,27,32,"0.4.0",9
nuget/nuget/-/ApplicationInsights.OwinExtensions.yaml,2,27,32,"0.3.0",9
nuget/nuget/-/ApplicationInsights.OwinExtensions.yaml,2,27,32,"0.2.0",9
npm/npmjs/-/vsls.yaml,2,27,32,"0.3.1291",5
npm/npmjs/-/JSONSelect.yaml,2,27,32,"0.4.0",2
maven/mavencentral/org.bouncycastle/bcpkix-jdk15on.yaml,2,26,32,"1.67",7
maven/mavencentral/org.bouncycastle/bcpkix-jdk15on.yaml,2,26,32,"1.66",7
maven/mavencentral/org.bouncycastle/bcpkix-jdk15on.yaml,2,26,32,"1.64",7
maven/mavencentral/org.bouncycastle/bcpkix-jdk15on.yaml,2,26,32,"1.60",7
maven/mavencentral/org.bouncycastle/bcpkix-jdk15on.yaml,2,26,32,"1.56",7
maven/mavencentral/org.bouncycastle/bcpkix-jdk15on.yaml,2,26,32,"1.53",7
nuget/nuget/-/Hl7.Fhir.Support.yaml,2,26,31,"1.9.0",6
nuget/nuget/-/Hl7.Fhir.Support.yaml,2,26,31,"1.7.0",6
nuget/nuget/-/Hl7.Fhir.Support.yaml,2,26,31,"1.5.0",6
nuget/nuget/-/Hl7.Fhir.Support.yaml,2,26,31,"1.2.1",6
nuget/nuget/-/Hl7.Fhir.Support.yaml,2,26,31,"0.96.0",6
nuget/nuget/-/Hl7.FhirPath.yaml,2,26,31,"1.9.0",6
nuget/nuget/-/Hl7.FhirPath.yaml,2,26,31,"1.7.0",6
nuget/nuget/-/Hl7.FhirPath.yaml,2,26,31,"1.5.0",6
nuget/nuget/-/Hl7.FhirPath.yaml,2,26,31,"1.2.1",6
nuget/nuget/-/Hl7.FhirPath.yaml,2,26,31,"0.96.0",6
nuget/nuget/-/System.Memory.yaml,2,25,30,"4.5.2",4
nuget/nuget/-/System.Memory.yaml,2,25,30,"4.5.1",4
nuget/nuget/-/System.Memory.yaml,2,25,30,"4.5.0",4
npm/npmjs/-/jszip.yaml,2,25,29,"2.5.0",3
npm/npmjs/-/jszip.yaml,2,25,29,"2.4.0",3
pypi/pypi/-/azureml-dataprep-native.yaml,2,24,30,"24.0.0",8
pypi/pypi/-/azureml-dataprep-native.yaml,2,24,30,"23.0.0",8
pypi/pypi/-/azureml-dataprep-native.yaml,2,24,30,"22.0.0",8
pypi/pypi/-/azureml-dataprep-native.yaml,2,24,30,"20.1.0",8
pypi/pypi/-/azureml-dataprep-native.yaml,2,24,30,"20.0.2",8
pypi/pypi/-/azureml-dataprep-native.yaml,2,24,30,"20.0.0",8
pypi/pypi/-/azureml-dataprep-native.yaml,2,24,30,"14.2.1",8
pypi/pypi/-/azureml-dataprep-native.yaml,2,24,30,"14.1.0",8
git/github/open-source-parsers/jsoncpp.yaml,2,24,30,"ddabf50f72cf369bf652a95c4d9fe31a1865a781",6
git/github/open-source-parsers/jsoncpp.yaml,2,24,30,"d2e6a971f4544c55b8e3b25cf96db266971b778f",6
git/github/open-source-parsers/jsoncpp.yaml,2,24,30,"9be589598595963f94ba264d7b416d0533421106",6
git/github/open-source-parsers/jsoncpp.yaml,2,24,30,"678d65e7ad4596f521c1b56638c7bf5a6b79e490",6
git/github/open-source-parsers/jsoncpp.yaml,2,24,30,"645250b6690785be60ab6780ce4b58698d884d11",6
git/github/bjornharrtell/jsts.yaml,2,24,30,"f363091a4788b01a4f3f65a35999d7317f202514",8
git/github/bjornharrtell/jsts.yaml,2,24,30,"ac4d0f6e2409b9b6c4e9e5e3082e691304c4490a",8
git/github/bjornharrtell/jsts.yaml,2,24,30,"9be7f169b991c8879cb97ff8430127697b72c368",8
git/github/bjornharrtell/jsts.yaml,2,24,30,"93f117d64666dd0fa5b3014359e8b8060120ef2c",8
git/github/bjornharrtell/jsts.yaml,2,24,30,"6ce70e63d87a7afbe5db0c9ee9f7dbbb2814d29c",8
git/github/bjornharrtell/jsts.yaml,2,24,30,"44b9cd1d036507d22600bcc61efc70a6d8214f69",8
git/github/bjornharrtell/jsts.yaml,2,24,30,"258b53b039134e862ae800b441133d52e3a89404",8
git/github/bjornharrtell/jsts.yaml,2,24,30,"1307dbf2e53cee1670d965abe06d736e4e887946",8
pypi/pypi/-/torchvision.yaml,2,24,29,"0.7.0",8
pypi/pypi/-/torchvision.yaml,2,24,29,"0.6.1",8
pypi/pypi/-/torchvision.yaml,2,24,29,"0.6.0",8
pypi/pypi/-/torchvision.yaml,2,24,29,"0.5.0",8
pypi/pypi/-/torchvision.yaml,2,24,29,"0.4.2",8
pypi/pypi/-/torchvision.yaml,2,24,29,"0.4.1",8
pypi/pypi/-/torchvision.yaml,2,24,29,"0.4.0",8
pypi/pypi/-/torchvision.yaml,2,24,29,"0.3.0",8
pypi/pypi/-/matplotlib.yaml,2,24,29,"3.3.3",8
pypi/pypi/-/matplotlib.yaml,2,24,29,"3.3.2",8
pypi/pypi/-/matplotlib.yaml,2,24,29,"3.3.1",8
pypi/pypi/-/matplotlib.yaml,2,24,29,"3.3.0",8
pypi/pypi/-/matplotlib.yaml,2,24,29,"3.2.2",8
pypi/pypi/-/matplotlib.yaml,2,24,29,"3.0.2",8
pypi/pypi/-/matplotlib.yaml,2,24,29,"3.0.0",8
pypi/pypi/-/matplotlib.yaml,2,24,29,"2.2.2",8
pypi/pypi/-/contextlib2.yaml,2,24,29,"0.6.0.post1",3
pypi/pypi/-/contextlib2.yaml,2,24,29,"0.6.0",3
pypi/pypi/-/azureml-train.yaml,2,24,29,"1.18.0",8
pypi/pypi/-/azureml-train.yaml,2,24,29,"1.17.0",8
pypi/pypi/-/azureml-train.yaml,2,24,29,"1.16.0",8
pypi/pypi/-/azureml-train.yaml,2,24,29,"1.15.0",8
pypi/pypi/-/azureml-train.yaml,2,24,29,"1.13.0",8
pypi/pypi/-/azureml-train.yaml,2,24,29,"1.0.60",8
pypi/pypi/-/azureml-train.yaml,2,24,29,"1.0.53",8
pypi/pypi/-/azureml-train.yaml,2,24,29,"1.0.18",8
pypi/pypi/-/azureml-pipeline.yaml,2,24,29,"1.18.0",8
pypi/pypi/-/azureml-pipeline.yaml,2,24,29,"1.17.0",8
pypi/pypi/-/azureml-pipeline.yaml,2,24,29,"1.16.0",8
pypi/pypi/-/azureml-pipeline.yaml,2,24,29,"1.15.0",8
pypi/pypi/-/azureml-pipeline.yaml,2,24,29,"1.13.0",8
pypi/pypi/-/azureml-pipeline.yaml,2,24,29,"1.0.60",8
pypi/pypi/-/azureml-pipeline.yaml,2,24,29,"1.0.39",8
pypi/pypi/-/azureml-pipeline.yaml,2,24,29,"1.0.18",8
pypi/pypi/-/azureml-pipeline-core.yaml,2,24,29,"1.18.0",8
pypi/pypi/-/azureml-pipeline-core.yaml,2,24,29,"1.17.0",8
pypi/pypi/-/azureml-pipeline-core.yaml,2,24,29,"1.16.0",8
pypi/pypi/-/azureml-pipeline-core.yaml,2,24,29,"1.13.0",8
pypi/pypi/-/azureml-pipeline-core.yaml,2,24,29,"1.11.0",8
pypi/pypi/-/azureml-pipeline-core.yaml,2,24,29,"1.0.60",8
pypi/pypi/-/azureml-pipeline-core.yaml,2,24,29,"1.0.39",8
pypi/pypi/-/azureml-pipeline-core.yaml,2,24,29,"1.0.18",8
nuget/nuget/-/YamlDotNet.Signed.yaml,2,24,29,"6.0.0",8
nuget/nuget/-/YamlDotNet.Signed.yaml,2,24,29,"5.3.0",8
nuget/nuget/-/YamlDotNet.Signed.yaml,2,24,29,"5.2.1",8
nuget/nuget/-/YamlDotNet.Signed.yaml,2,24,29,"5.0.1",8
nuget/nuget/-/YamlDotNet.Signed.yaml,2,24,29,"5.0.0",8
nuget/nuget/-/YamlDotNet.Signed.yaml,2,24,29,"4.2.2",8
nuget/nuget/-/YamlDotNet.Signed.yaml,2,24,29,"4.2.1",8
nuget/nuget/-/YamlDotNet.Signed.yaml,2,24,29,"4.0.1-pre291",8
nuget/nuget/-/Xam.Plugin.Connectivity.yaml,2,24,29,"4.0.0.190-beta",8
nuget/nuget/-/Xam.Plugin.Connectivity.yaml,2,24,29,"3.2.0",8
nuget/nuget/-/Xam.Plugin.Connectivity.yaml,2,24,29,"3.1.1",8
nuget/nuget/-/Xam.Plugin.Connectivity.yaml,2,24,29,"3.0.3",8
nuget/nuget/-/Xam.Plugin.Connectivity.yaml,2,24,29,"3.0.2",8
nuget/nuget/-/Xam.Plugin.Connectivity.yaml,2,24,29,"2.3.0",8
nuget/nuget/-/Xam.Plugin.Connectivity.yaml,2,24,29,"2.1.2",8
nuget/nuget/-/Xam.Plugin.Connectivity.yaml,2,24,29,"1.0.2",8
nuget/nuget/-/System.ServiceModel.Security.yaml,2,24,29,"4.5.3",8
nuget/nuget/-/System.ServiceModel.Security.yaml,2,24,29,"4.5.2",8
nuget/nuget/-/System.ServiceModel.Security.yaml,2,24,29,"4.5.1",8
nuget/nuget/-/System.ServiceModel.Security.yaml,2,24,29,"4.5.0",8
nuget/nuget/-/System.ServiceModel.Security.yaml,2,24,29,"4.4.4",8
nuget/nuget/-/System.ServiceModel.Security.yaml,2,24,29,"4.4.2",8
nuget/nuget/-/System.ServiceModel.Security.yaml,2,24,29,"4.4.1",8
nuget/nuget/-/System.ServiceModel.Security.yaml,2,24,29,"4.4.0",8
nuget/nuget/-/System.ServiceModel.Primitives.yaml,2,24,29,"4.5.3",8
nuget/nuget/-/System.ServiceModel.Primitives.yaml,2,24,29,"4.5.2",8
nuget/nuget/-/System.ServiceModel.Primitives.yaml,2,24,29,"4.5.1",8
nuget/nuget/-/System.ServiceModel.Primitives.yaml,2,24,29,"4.5.0-rc1-26502-06",8
nuget/nuget/-/System.ServiceModel.Primitives.yaml,2,24,29,"4.5.0",8
nuget/nuget/-/System.ServiceModel.Primitives.yaml,2,24,29,"4.4.4",8
nuget/nuget/-/System.ServiceModel.Primitives.yaml,2,24,29,"4.4.1",8
nuget/nuget/-/System.ServiceModel.Primitives.yaml,2,24,29,"4.4.0",8
nuget/nuget/-/System.Reactive.yaml,2,24,29,"4.1.2",5
nuget/nuget/-/System.Reactive.yaml,2,24,29,"4.1.0",5
nuget/nuget/-/System.Reactive.yaml,2,24,29,"4.0.0",5
nuget/nuget/-/System.Reactive.yaml,2,24,29,"3.0.0",5
nuget/nuget/-/System.Net.Http.WinHttpHandler.yaml,2,24,29,"4.6.0-preview8.19405.3",8
nuget/nuget/-/System.Net.Http.WinHttpHandler.yaml,2,24,29,"4.6.0",8
nuget/nuget/-/System.Net.Http.WinHttpHandler.yaml,2,24,29,"4.5.4",8
nuget/nuget/-/System.Net.Http.WinHttpHandler.yaml,2,24,29,"4.5.3",8
nuget/nuget/-/System.Net.Http.WinHttpHandler.yaml,2,24,29,"4.5.2",8
nuget/nuget/-/System.Net.Http.WinHttpHandler.yaml,2,24,29,"4.5.1",8
nuget/nuget/-/System.Net.Http.WinHttpHandler.yaml,2,24,29,"4.5.0",8
nuget/nuget/-/System.Net.Http.WinHttpHandler.yaml,2,24,29,"4.4.0",8
nuget/nuget/-/Selenium.WebDriver.ChromeDriver.yaml,2,24,29,"2.45.0",8
nuget/nuget/-/Selenium.WebDriver.ChromeDriver.yaml,2,24,29,"2.41.0",8
nuget/nuget/-/Selenium.WebDriver.ChromeDriver.yaml,2,24,29,"2.40.0",8
nuget/nuget/-/Selenium.WebDriver.ChromeDriver.yaml,2,24,29,"2.38.0",8
nuget/nuget/-/Selenium.WebDriver.ChromeDriver.yaml,2,24,29,"2.37.0",8
nuget/nuget/-/Selenium.WebDriver.ChromeDriver.yaml,2,24,29,"2.36.0",8
nuget/nuget/-/Selenium.WebDriver.ChromeDriver.yaml,2,24,29,"2.33.0",8
nuget/nuget/-/Selenium.WebDriver.ChromeDriver.yaml,2,24,29,"2.24.0",8
nuget/nuget/-/protobuf-net.yaml,2,24,29,"2.4.1",8
nuget/nuget/-/protobuf-net.yaml,2,24,29,"2.4.0",8
nuget/nuget/-/protobuf-net.yaml,2,24,29,"2.3.7",8
nuget/nuget/-/protobuf-net.yaml,2,24,29,"2.3.4",8
nuget/nuget/-/protobuf-net.yaml,2,24,29,"2.3.2",8
nuget/nuget/-/protobuf-net.yaml,2,24,29,"2.3.17",8
nuget/nuget/-/protobuf-net.yaml,2,24,29,"2.1.0",8
